PGT21_011237	6.13459866667	4.97245	0.0	0.0	0.0	0.691863333333	0.0	0.0
PGT21_022092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_030191	0.944688333333	0.0617756666667	0.0	0.0	0.0	0.293355	0.0	0.562559
PGT21_016963	1.139646	0.0268803333333	0.0	0.0	0.0	0.0	0.263866666667	2.05153733333
PGT21_017686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_010235	0.434305	0.0385633333333	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_030648	1.97624466667	0.009512	0.0	0.0	0.0	0.0	0.631919	0.236383
PGT21_000909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_024067	16.1192413333	50.8125526667	0.0	143.012659	45.7018806667	176.497434	249.135382333	314.004524
PGT21_007125	0.0816136666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_003531	9.388102	0.010478	0.0	2.23652966667	8.362527	1.86091466667	2.340722	1.99630366667
PGT21_036561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_023958	0.0	0.0	0.0	0.0	0.0	0.0	17.267743	0.0
PGT21_034203	70.152943	8.46596166667	0.0	0.0	31.5171236667	79.1360916667	73.2665486667	98.699941
PGT21_028390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_000131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_033460	11.921062	0.0	1.504458	0.0	0.348742	0.816376666667	0.672872666667	0.767168666667
PGT21_016466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_019923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_020139	3.725411	0.669726333333	0.0	0.0	0.0	0.159659333333	1.06297633333	1.32395366667
PGT21_015996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_015534	0.0	0.0	0.0	0.0	0.0	8.14896633333	0.0	0.0
PGT21_013427	0.0	0.0188636666667	0.0	0.0	0.0	0.0	0.0	0.081433
PGT21_026054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_030850	109.057449	73452.272295	4200.72399933	1170.52131833	216.906140667	24.237513	70.4143243333	431.509666667
PGT21_023721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_001232	4.549722	1.89087933333	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_024422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_008884	0.285707666667	4.223418	0.0	0.0	0.0	0.0770776666667	0.146378	0.064532
PGT21_021921	0.0171763333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_000269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_003153	0.203503666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_026130	14.269072	0.0	0.0	0.0	0.0	1.73219766667	0.460294666667	1.280237
PGT21_027586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_005874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_007483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_012432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_000761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_035068	275.931460667	33.10561	54.926873	81.3748373333	85.2739146667	87.0171963333	79.4801243333	72.6382126667
PGT21_013039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_000556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_018451	0.888030333333	2.388418	0.0	0.0	0.0	1.858451	4.96975866667	10.2957526667
PGT21_002817	31.5823706667	17.3951556667	0.0	8.547232	9.20452566667	21.026402	16.6619496667	21.029591
PGT21_020010	10.745655	3.02733966667	0.0	3.39217833333	8.038305	3.718647	8.305263	10.880877
PGT21_012985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_009507	0.125853333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_004860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_022584	983.690644333	50.708796	2004.88095867	4056.85241433	3370.33735	2916.262765	2948.95102967	1845.82044933
PGT21_006333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_008594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_017120	0.170733333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_006453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_020313	0.261953	0.0956246666667	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_011891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_024548	9.40162366667	11.9899896667	0.0	0.0	0.0	13.3540663333	17.937133	10.0178153333
PGT21_020479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_033697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_030148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_025940	0.0	0.0249806666667	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_002437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_002408	18.7680916667	27.1416503333	0.0	0.0	12.949682	7.62428566667	14.8677176667	24.151289
PGT21_001898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_017559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_000889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_015399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_035170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_007239	0.0748456666667	0.0553436666667	0.0	0.0	0.0	0.0	1.13506866667	2.83699466667
PGT21_024668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_018337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_012952	26.9898916667	28.0443513333	0.0	10.4702033333	15.8605126667	20.7572646667	21.2246476667	24.654728
PGT21_026585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_011747	5.088886	10.6925043333	0.0	0.0	2.18832633333	5.83096333333	6.871077	11.092659
PGT21_022145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_022198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_016249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_006422	1.33327366667	387.175952	114.053812333	19.818839	6.59817033333	1.58140166667	0.853175333333	7.41890733333
PGT21_003681	0.0924316666667	0.0399303333333	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_007824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_026143	0.569884333333	0.0232623333333	0.0	0.0	0.937839333333	0.850815	0.276787333333	0.739564666667
PGT21_019235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_019260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_001736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_014257	0.0	0.241482666667	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_027399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_033150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_011828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_028662	33.8417866667	9.61005333333	31.9222906667	8.04947266667	37.255535	54.559057	42.3249896667	54.7972666667
PGT21_025868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_018984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_003986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_018709	0.632343	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_029512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_012447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_012236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_012814	11.7563276667	1.54391033333	3.69148766667	3.13310566667	4.92802233333	4.823813	6.13535266667	5.67439966667
PGT21_012778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_021829	0.130159666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_019712	0.716393666667	0.0293103333333	0.0	0.0	0.0	0.164551666667	1.99581733333	2.518908
PGT21_024779	0.053319	0.0416183333333	0.0	0.0	0.591006666667	0.144191333333	0.0	0.0
PGT21_011749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_009445	0.226472666667	0.0	0.0	2.211792	0.0	0.439848	0.130895666667	0.662195333333
PGT21_025390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_037330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_009037	0.318093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_022127	51.5890396667	195.724418333	44.7367173333	102.442895333	55.8022986667	60.8482123333	82.0972286667	84.6808956667
PGT21_027607	0.0	0.0	4.790307	0.0	0.0	0.0	0.0	0.0
PGT21_031588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_024626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_014195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_036760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_006802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_028435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.183384
PGT21_013209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_002612	2.76197033333	1.09670766667	6.10326533333	8.57292066667	4.14840666667	4.75611666667	2.68376566667	3.66045266667
PGT21_014188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_016739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_015737	0.121161	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_005222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_018607	30.301985	16.0056413333	13.1731223333	2.91357033333	7.47571233333	15.224674	11.4836576667	15.4375373333
PGT21_014219	88.6014046667	8.10296666667	0.0	15.3293693333	26.128914	25.6581386667	22.0199253333	23.44288
PGT21_007873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_016075	2.91493633333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_029534	0.121901333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_030380	143.774653667	35.7944823333	0.0	79.1045253333	65.7548016667	75.8652233333	97.8254096667	129.739669
PGT21_020358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_009150	13.6738366667	15.39994	0.0	0.0	27.9706893333	29.0637756667	52.8677543333	68.428199
PGT21_030685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_022519	0.039841	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_001266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_002385	0.105140333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_013216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_021985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_016724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_014131	1.49121866667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_015475	0.110258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_012492	0.364641	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_022803	53.7281726667	36.935123	0.0	25.4553343333	27.8691266667	42.7172013333	54.031284	61.993607
PGT21_020310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_018492	0.160456666667	0.0138173333333	0.0	0.0	0.0	0.0	0.0	0.088155
PGT21_000818	15.6343466667	25.945612	0.0	4.307174	1.47929733333	14.2285913333	21.017415	21.721266
PGT21_004738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGT21_018969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
