PGT21_001718	1.689227	0.312823666667	0.0	0.0	1.498286	0.154384666667	0.212157333333	0.367259666667	0
PGT21_001718	2.997205	2.050443	1.05434466667	2.57287966667	2.563376	4.73345833333	3.95677333333	4.897899	0
PGT21_001892	0.208402666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_001956	2.560341	1.957832	2.51104533333	5.49525466667	2.38299933333	3.67978433333	4.09533733333	5.02562033333	0
PGT21_002381	6.38163666667	9.39829633333	5.95734166667	0.839674333333	4.01199566667	4.56301466667	3.800283	5.51252966667	0
PGT21_002517	2.60703266667	7.70330766667	0.0	10.8544693333	7.557119	4.470538	5.18960333333	6.82391766667	0
PGT21_002794	0.427768666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_002991	10.6322833333	3.83027233333	0.0	0.0	4.65949033333	4.88915433333	2.56938866667	1.77990266667	0
PGT21_003165	0.356630333333	1.67185166667	0.0	1.86214466667	0.0	0.0	0.0	0.0	87
PGT21_003165	12.1009736667	13.855714	0.0	2.46963	2.50817233333	4.038603	1.90139733333	9.97364566667	87
PGT21_003541	3.95489966667	0.942852333333	3.032081	0.0	4.12973333333	3.78051566667	2.94774533333	3.65213566667	0
PGT21_003888	0.0	0.315375	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_004130	4.974872	2.71694666667	3.628922	4.50282433333	1.48013733333	2.31659733333	2.10257566667	3.39874	0
PGT21_004177	3.19072666667	27.713422	13.3461033333	3.30187866667	2.421854	0.0614706666667	0.210811	0.524482	0
PGT21_004524	4.828129	2.481753	1.72040366667	2.219256	1.438634	2.33090733333	1.85110466667	3.106728	0
PGT21_004761	16.1927113333	0.0	0.0	3.867928	4.408699	2.56672366667	2.48645033333	4.05038166667	26
PGT21_004879	0.177409	0.580708666667	0.0	0.0	0.0	0.0	0.0	0.110727	0
PGT21_004969	1.86733166667	0.033174	0.0	0.0	0.655183	0.758309333333	0.285319	0.772599333333	0
PGT21_005270	0.0561046666667	5.71396833333	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_005838	10.3330886667	2.75195533333	2.838014	12.014816	17.7053906667	19.345905	13.8312486667	12.1286396667	0
PGT21_005960	8.08169466667	4.330857	1.26765266667	0.366071	3.71120033333	4.94244466667	5.424213	4.655222	0
PGT21_006227	9.446667	2.631576	20.548812	9.81609466667	10.5188433333	16.7851826667	13.5362863333	11.7987463333	0
PGT21_006265	4.48012533333	7.90822366667	59.3025146667	0.0	9.86785333333	20.935813	23.743662	30.487912	190
PGT21_006339	1.128808	0.396217	0.0	0.0	0.0	0.351089	0.0	0.082606	0
PGT21_006422	1.24959833333	401.656388333	94.0817576667	15.3330743333	5.20744333333	1.271565	0.677243666667	6.044335	0
PGT21_006485	18.1921653333	8.97437833333	11.187108	20.43334	11.694676	21.7744223333	19.784195	22.084071	0
PGT21_006498	0.0	0.623288666667	0.0	0.0	0.0	0.0	0.0	1.17007933333	0
PGT21_006640	5.46552633333	1.03690433333	10.5677056667	1.3096	2.05470033333	3.28823233333	3.790531	3.96444966667	0
PGT21_007100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0491546666667	0
PGT21_007442	1.436282	0.107997333333	0.0	0.0	0.0	0.0	0.0	0.702582333333	0
PGT21_007442	8.54827333333	0.014243	0.0	0.0	0.0	0.399982	0.736575	0.740353333333	0
PGT21_007562	21.2582343333	7.37155766667	31.072241	6.73877	15.539229	21.066717	22.4026253333	26.1373936667	0
PGT21_007842	0.999023333333	0.0219346666667	0.0	0.0	0.0	1.43101966667	3.053453	3.11625666667	719
PGT21_007888	3.22627466667	581.656454333	13.777208	2.32755533333	4.387452	0.632983666667	1.68653266667	2.80553533333	0
PGT21_007905	0.717947333333	0.638576	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_007905	0.0	0.742441666667	0.0	0.0	0.0	0.0	0.0	0.476621	0
PGT21_007947	25.0491716667	12.3008513333	3.09437433333	4.361454	8.662488	12.3707193333	9.84211366667	18.838663	0
PGT21_007958	0.0	7.238441	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_008164	0.461546666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_008557	78.3198296667	19.4287673333	18.7178406667	18.2333766667	16.3112403333	29.8082616667	32.5365523333	46.8117513333	0
PGT21_008777	5.79630633333	2.83335866667	5.39420433333	11.5959283333	12.9794656667	8.72029133333	8.42872766667	8.93130466667	0
PGT21_008996	7.81484966667	3.270833	5.39420433333	0.0	5.43957966667	10.033184	9.727582	11.0389926667	0
PGT21_009029	3.91580833333	1.39612033333	7.95343166667	4.21608666667	2.40661433333	6.606989	4.90449666667	4.665471	0
PGT21_009068	2.85368266667	0.147633333333	0.0	5.33486333333	2.28912833333	3.68635466667	5.04391466667	7.90981766667	425
PGT21_009164	0.0827716666667	0.0	0.0	0.0	0.0	0.0	0.0681063333333	0.0	588
PGT21_009243	0.0619356666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_009267	0.701485666667	24.0577273333	11.912207	0.0	0.0	0.0	0.0	0.388379333333	0
PGT21_009348	7.24308433333	7.191256	7.98622466667	15.8910723333	11.9399756667	7.28892266667	9.17097866667	6.69076766667	334
PGT21_009626	8.99220866667	26.458457	5.578476	10.216829	22.9299316667	18.4695596667	14.3553893333	11.928314	0
PGT21_010767	2.576943	0.881924333333	1.23086466667	0.408852333333	1.44372966667	2.00657133333	1.431083	2.822857	0
PGT21_011163	0.0	0.556302333333	0.0	0.0	0.0	1.48941966667	0.0	0.91782	0
PGT21_011163	6.89354733333	1.36039533333	2.854026	7.03936033333	3.343315	2.65016466667	2.824325	2.268813	0
PGT21_011374	0.999324333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173
PGT21_011410	0.321283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_011551	909.078080667	19.640563	98.1419476667	71.413137	82.3155653333	103.563921333	87.206381	74.3419273333	0
PGT21_012136	0.0	0.00845633333333	0.0	0.0	0.385278666667	0.072144	0.0	0.0	0
PGT21_012172	8.95454033333	7.14755233333	0.0	0.0	0.0	0.0	0.175914666667	0.379795333333	0
PGT21_012330	0.0516983333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_012590	3.67534333333	1.13656533333	3.110808	3.29188833333	2.46549933333	2.78317833333	2.37102133333	2.717719	0
PGT21_012835	0.156431333333	4.40008366667	0.0	0.0	0.0	0.0	0.0	0.0	885
PGT21_012980	15.8026816667	73.789818	0.0	0.0	128.805623333	138.222869333	144.829813333	110.119168333	148
PGT21_013229	1.63021866667	0.319511333333	1.59425166667	0.974898	2.56081633333	2.258038	1.995008	0.463269333333	0
PGT21_013229	1.44287666667	0.805098	0.0	0.0	0.0	0.0	0.578427333333	1.40771866667	0
PGT21_013731	19.9090006667	5.134957	0.0	0.0	9.02391733333	19.0617303333	37.7614606667	24.586481	0
PGT21_013739	19.1122193333	5.92943266667	0.0	0.0	76.14089	40.657698	53.7556303333	89.4686396667	0
PGT21_013963	3.525225	0.225845666667	0.0	0.0	0.0	0.0	10.233254	43.0295136667	504
PGT21_014373	1.441526	1.24441566667	0.0	0.0	45.8725886667	154.184132333	144.793982	94.9865053333	0
PGT21_014933	1.713742	1511.676905	108.842847	30.625793	0.0	0.0	0.0	3.186842	887
PGT21_015029	0.408570333333	0.0273866666667	0.0	0.0	0.0	0.0	0.0	0.0	414
PGT21_015029	0.306929333333	1.40940166667	0.0	0.0	0.0	0.0	0.0	0.114449666667	414
PGT21_015158	1.414676	52.9697293333	0.0	0.0	0.0	0.0	0.0	0.0	509
PGT21_015287	17.6532313333	10.103394	13.0738963333	12.213741	13.5718373333	14.3487913333	12.7926916667	14.190995	0
PGT21_016013	0.0369916666667	0.00947433333333	0.0	0.0	0.0	0.479729666667	0.271405333333	0.0	1269
PGT21_016052	5.641492	0.0792976666667	0.0	0.877746	0.626091	1.27661933333	0.917298	2.28010633333	57
PGT21_016478	0.343775333333	0.301293	9.58615466667	8.773417	7.33959433333	1.20460033333	3.526856	1.15719066667	1309
PGT21_016551	0.291486	0.036379	0.0	0.0	0.0	0.0	0.403404	0.0	44
PGT21_016567	0.0586806666667	0.114159333333	0.0	0.0	0.0	0.0	0.0	0.0490923333333	0
PGT21_016688	1.09543833333	0.0167206666667	0.0	0.0	0.0	0.157746333333	0.12762	0.134000666667	719
PGT21_016705	6.997082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_017115	0.0476946666667	0.0	0.0	0.0	0.0	0.0	0.158216	0.0	0
PGT21_017370	1.84987233333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_017482	0.329696666667	43.091056	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_017544	9.82146533333	25.8860436667	99.588502	20.271939	71.4589626667	91.6415303333	47.9700866667	18.1291576667	0
PGT21_017554	22.7426123333	10.089193	11.394736	16.2154426667	18.227121	16.4147706667	14.707524	14.5730816667	711
PGT21_017657	6.70258466667	1.57165033333	5.271899	1.86641866667	2.711417	3.995992	3.148324	5.028718	0
PGT21_017667	27.792255	15.3932993333	20.7367223333	40.097802	40.8432406667	32.306776	31.301583	30.2389223333	7
PGT21_017700	2.603427	1.95006966667	1.41986	1.449437	2.87469533333	4.306419	2.618054	4.86460066667	0
PGT21_017777	4.999457	1.19680266667	0.0	1.768064	0.581370333333	1.27109533333	1.42548333333	1.290156	0
PGT21_018331	0.175338666667	0.268177	0.0	0.0	0.0	0.0388413333333	0.0867826666667	0.156597666667	0
PGT21_019009	7.86638	1.97806933333	12.541921	4.80895166667	2.488374	3.92273166667	4.40357433333	5.880262	0
PGT21_019078	0.0	0.00754866666667	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_019166	0.133201333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_019193	4.47555233333	1.11949566667	0.779499666667	1.09249133333	2.07757566667	2.98529166667	2.39151233333	2.980818	0
PGT21_019943	13.2195263333	22.391705	5.703148	10.861003	9.71706133333	10.0721786667	11.904293	20.8429673333	1090
PGT21_020180	0.336682666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_020410	6.73853	1.549654	3.82059566667	6.71833433333	2.40965033333	4.49888966667	3.670626	4.70229066667	0
PGT21_020720	4.77658533333	1.22739733333	3.49569433333	1.31996466667	1.52881133333	4.15331066667	3.155781	3.72876766667	0
PGT21_020842	7.126142	5.48950466667	0.0	2.12186466667	3.75241533333	5.82034966667	4.238913	6.99867	0
PGT21_021067	20.7764373333	0.660493666667	0.0	0.0	2.88143266667	10.6916276667	9.77464633333	11.743581	0
PGT21_021705	6.69037533333	0.0	0.0	2.976155	14.755037	13.4342416667	6.856088	5.19867033333	6212
PGT21_022133	0.0	0.0	0.0	0.0	0.0	0.0	0.989682333333	0.0	287
PGT21_022334	0.293255	0.084654	0.0	0.0	0.0	0.0	0.0	0.0	60
PGT21_022370	0.0198293333333	0.043929	0.0	0.0	0.0	0.0	0.0	0.0728863333333	44
PGT21_023358	1.04757733333	870.357668	63.6948116667	7.657124	2.20985533333	0.0961356666667	0.421592	0.080188	0
PGT21_024435	6.442296	0.14263	0.0	0.742601	0.565890666667	0.715161666667	0.506133333333	0.817038333333	0
PGT21_024714	2.254609	2.10819733333	0.0	1.07172866667	1.62958	5.38201233333	4.54201233333	7.29394066667	0
PGT21_024972	2.37996633333	5.490442	3.38850833333	2.539282	2.74114066667	2.98476066667	2.08453433333	0.84647	0
PGT21_025521	7.47143733333	2.435249	0.0	2.87164366667	3.27458033333	3.29173166667	3.55941266667	4.01224133333	0
PGT21_026243	0.0	0.0165933333333	0.0	0.0	0.0	0.0	0.0	0.0	627
PGT21_026274	0.032285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
PGT21_026406	0.356225333333	0.0	0.0	0.0	0.0	5.923715	2.22881933333	8.219451	0
